iter	Logloss
1514	0.1450122022
1515	0.1449508335
1516	0.1448938544
1517	0.1448482751
1518	0.1447321415
1519	0.1446546063
1520	0.1446257348
1521	0.1445894957
1522	0.1445219872
1523	0.1444916364
1524	0.1443947536
1525	0.1443410137
1526	0.1442491105
1527	0.1442140799
1528	0.1441475286
1529	0.1440333965
1530	0.1440037419
1531	0.1439521194
1532	0.1438941445
1533	0.143862411
1534	0.1437852819
1535	0.1437330213
1536	0.143708675
1537	0.1436616646
1538	0.1435587871
1539	0.1435147548
1540	0.1434756633
1541	0.1434366975
1542	0.1433716062
1543	0.1433235903
1544	0.1432839766
1545	0.1432467899
1546	0.1431907584
1547	0.1431667601
1548	0.1431348623
1549	0.1430875812
1550	0.1430456277
1551	0.1429190227
1552	0.1428918433
1553	0.142848217
1554	0.1428067276
1555	0.1427868483
1556	0.1427504158
1557	0.1427078434
1558	0.1426524308
1559	0.1425992226
1560	0.1425283783
1561	0.1424599706
1562	0.1424310702
1563	0.1423829672
1564	0.1423357731
1565	0.1422881536
1566	0.1422346071
1567	0.1422013169
1568	0.1421317489
1569	0.1420804746
1570	0.1420457244
1571	0.1419330233
1572	0.1418960299
1573	0.1418356378
1574	0.1418004912
1575	0.1417565459
1576	0.1417034247
1577	0.1416765838
1578	0.1416071415
1579	0.1415355237
1580	0.1414891998
1581	0.1414482809
1582	0.1414001489
1583	0.1413253403
1584	0.1412402827
1585	0.1411923248
1586	0.1411629312
1587	0.1411319906
1588	0.1410723526
1589	0.1410443804
1590	0.1409824025
1591	0.1409472269
1592	0.140893429
1593	0.1408573445
1594	0.1407569713
1595	0.1407202777
1596	0.140591062
1597	0.1405424176
1598	0.1405042253
1599	0.1404778195
1600	0.1404482035
1601	0.140406308
1602	0.1403939318
1603	0.1403148205
1604	0.1402483563
1605	0.1401907488
1606	0.1401316329
1607	0.1401087369
1608	0.140086711
1609	0.1400380279
1610	0.139955842
1611	0.1398932646
1612	0.1398775913
1613	0.1398313834
1614	0.1397708946
1615	0.1397101833
1616	0.1396602529
1617	0.139572546
1618	0.1394995456
1619	0.1394429726
1620	0.1393815459
1621	0.1393235032
1622	0.1392473797
1623	0.1391896948
1624	0.1391383528
1625	0.1390455504
1626	0.1390187094
1627	0.139001489
1628	0.1389138788
1629	0.1388593557
1630	0.1387995726
1631	0.1387345974
1632	0.1387082495
1633	0.1386421914
1634	0.1386203686
1635	0.1385836073
1636	0.138567992
1637	0.138517201
1638	0.138460019
1639	0.1384144589
1640	0.1383720316
1641	0.1382828454
1642	0.1382444887
1643	0.1381164333
1644	0.1380616008
1645	0.1380249362
1646	0.1379727723
1647	0.1379642636
1648	0.1379344059
1649	0.1378337136
1650	0.1378095316
1651	0.13775847
1652	0.1376880801
1653	0.1376317296
1654	0.1375582747
1655	0.1375030651
1656	0.1374495475
1657	0.1374095664
1658	0.1373722927
1659	0.1373246732
1660	0.1372923403
1661	0.1372443243
1662	0.1371867458
1663	0.137109462
1664	0.1370592802
1665	0.1370424563
1666	0.1370308342
1667	0.1370067489
1668	0.13695882
1669	0.1369187423
1670	0.1368907507
1671	0.1368290145
1672	0.136757039
1673	0.1367203454
1674	0.1366656482
1675	0.1366190729
1676	0.1365445641
1677	0.1365048441
1678	0.1364324335
1679	0.1363726021
1680	0.136265567
1681	0.1362104637
1682	0.136149008
1683	0.1361129912
1684	0.1361100808
1685	0.1360274501
1686	0.1360157797
1687	0.1359577468
1688	0.1359268642
1689	0.1358690923
1690	0.1357938293
1691	0.1357165552
1692	0.135633615
1693	0.1355797107
1694	0.1355444771
1695	0.1354998356
1696	0.1354595935
1697	0.1354222424
1698	0.1353922881
1699	0.1353204672
1700	0.1352691155
1701	0.1351791847
1702	0.1351512415
1703	0.1351060586
1704	0.135065391
1705	0.1350357944
1706	0.1349805944
1707	0.1349069558
1708	0.1348698368
1709	0.1348251276
1710	0.1347440536
1711	0.1346964438
1712	0.1346773863
1713	0.1346288676
1714	0.1345816252
1715	0.1345265606
1716	0.1344444906
1717	0.1344036297
1718	0.1343672358
1719	0.1342957534
1720	0.134247283
1721	0.1342104347
1722	0.1341792911
1723	0.1341281521
1724	0.1340818185
1725	0.1340488281
1726	0.1340135172
1727	0.1339715637
1728	0.1339346573
1729	0.1338937191
1730	0.1338682511
1731	0.1338065439
1732	0.1337348294
1733	0.1337069829
1734	0.1336780728
1735	0.1336041634
1736	0.1335507813
1737	0.1334885036
1738	0.1334571086
1739	0.1334414353
1740	0.1333931583
1741	0.1332958211
1742	0.1332455813
1743	0.1331710725
1744	0.1331363127
1745	0.1330684464
1746	0.1330219775
1747	0.1329981822
1748	0.1329783803
1749	0.1328743135
1750	0.13282973
1751	0.1327115853
1752	0.1326741182
1753	0.1326430132
1754	0.1326066967
1755	0.1325746925
1756	0.1325414991
1757	0.1325144744
1758	0.1324489093
1759	0.1323908474
1760	0.1322975615
1761	0.1322852819
1762	0.1322219407
1763	0.1321555635
1764	0.1321091139
1765	0.1320853574
1766	0.1320193379
1767	0.1319830794
1768	0.1319253752
1769	0.1318955368
1770	0.1317992149
1771	0.13171583
1772	0.1316713625
1773	0.1316342145
1774	0.1315701771
1775	0.1315333675
1776	0.1314795405
1777	0.1314278891
1778	0.1313783261
1779	0.1313231648
1780	0.131234172
1781	0.1311597985
1782	0.1310763169
1783	0.1310501044
1784	0.131008441
1785	0.1309653465
1786	0.1308983118
1787	0.1308207766
1788	0.1308002978
1789	0.1307612933
1790	0.1307490138
1791	0.1307152208
1792	0.1306659866
1793	0.1306174679
1794	0.1305848642
1795	0.1305179842
1796	0.1304490447
1797	0.1304107267
1798	0.1303893487
1799	0.1303502669
1800	0.1303188718
1801	0.1302649095
1802	0.1302060837
1803	0.130151928
1804	0.1301017752
1805	0.1300820796
1806	0.1300596187
1807	0.1300076675
1808	0.1299699586
1809	0.1299375774
1810	0.1298731629
1811	0.1297973875
1812	0.1297649869
1813	0.1297302947
1814	0.1296888923
1815	0.1296433226
1816	0.1295999478
1817	0.1295804649
1818	0.1294910756
1819	0.1294597192
1820	0.1293957109
1821	0.1293716739
1822	0.1293007522
1823	0.1292484916
1824	0.129210222
1825	0.1291625735
1826	0.1291075089
1827	0.1290607886
1828	0.1290175685
1829	0.1289954073
1830	0.1289200476
1831	0.1288750774
1832	0.1288146465
1833	0.128786771
1834	0.1287453976
1835	0.1286417369
1836	0.1285786955
1837	0.1285149869
1838	0.1284956586
1839	0.1284502437
1840	0.1284243309
1841	0.12838785
1842	0.1283257658
1843	0.128272548
1844	0.1281876257
1845	0.1281378887
1846	0.1280974242
1847	0.128015741
1848	0.1279714766
1849	0.12795473
1850	0.1279110361
1851	0.127868048
1852	0.1278319539
1853	0.1278055577
1854	0.1277745688
1855	0.1277233524
1856	0.1276943553
1857	0.1276508644
1858	0.1276091333
1859	0.1275818185
1860	0.1275486057
1861	0.1275105295
1862	0.1274398979
1863	0.127374826
1864	0.1273618696
1865	0.1273132252
1866	0.1272336788
1867	0.1271938525
1868	0.1271615679
1869	0.127125145
1870	0.1270824954
1871	0.1270376315
1872	0.1269648824
1873	0.1269214206
1874	0.1268476176
1875	0.1268270614
1876	0.126784257
1877	0.1267659828
1878	0.1266645363
1879	0.1266079247
1880	0.126569423
1881	0.126522635
1882	0.1264770653
1883	0.1264501856
1884	0.1263845819
1885	0.1263300781
1886	0.1262994276
1887	0.1262149791
1888	0.1261587156
1889	0.1260866337
1890	0.1260321879
1891	0.1260097753
1892	0.1259862121
1893	0.1259323561
1894	0.1258928489
1895	0.1258339747
1896	0.1257997273
1897	0.1257709623
1898	0.1257099416
1899	0.1256793104
1900	0.1256567625
1901	0.1255382406
1902	0.1254837755
1903	0.1254500019
1904	0.1254017733
1905	0.1253411781
1906	0.1252788134
1907	0.1252091294
1908	0.1251503326
1909	0.1251124787
1910	0.1250577912
1911	0.12502687
1912	0.1249736618
1913	0.1249034944
1914	0.1248580407
1915	0.1248017965
1916	0.1247634978
1917	0.1247230527
1918	0.1246918123
1919	0.1246682685
1920	0.1245809967
1921	0.1245279142
1922	0.1244980179
1923	0.1244590617
1924	0.1243957012
1925	0.1243808981
1926	0.1243476659
1927	0.1243253984
1928	0.1243042427
1929	0.1242899907
1930	0.1242769473
1931	0.1242368019
1932	0.1241971979
1933	0.1241561146
1934	0.1241251354
1935	0.1240915358
1936	0.1240662322
1937	0.124011245
1938	0.1239684019
1939	0.1239184329
1940	0.1238936707
1941	0.1238535543
1942	0.1238188138
1943	0.1237888981
1944	0.1237676555
1945	0.1237166615
1946	0.1236657159
1947	0.1236356165
1948	0.123511303
1949	0.1234590714
1950	0.1234371809
1951	0.123393371
1952	0.123362034
1953	0.1233177019
1954	0.1232673171
1955	0.1232243386
1956	0.1231915319
1957	0.1231364964
1958	0.1230967764
1959	0.12304118
1960	0.1229977761
1961	0.1229470916
1962	0.1228890393
1963	0.1228057898
1964	0.122745794
1965	0.1227103767
1966	0.1226461846
1967	0.1226025294
1968	0.1225525023
1969	0.1225018371
1970	0.1224542079
1971	0.1223830832
1972	0.1223656501
1973	0.1223452293
1974	0.1222977259
1975	0.1222192334
1976	0.1221645653
1977	0.1221372215
1978	0.1220776125
1979	0.1220368773
1980	0.1219898379
1981	0.1219680925
1982	0.1219357209
1983	0.1218927328
1984	0.1218539024
1985	0.1218095123
1986	0.1217834062
1987	0.1217404664
1988	0.1216807994
1989	0.1215990969
1990	0.1215675472
1991	0.1215003384
1992	0.1214191387
1993	0.1213599165
1994	0.1212844117
1995	0.1212322865
1996	0.1212041789
1997	0.1211752591
1998	0.1211574006
1999	0.1211325708
2000	0.1210807646
2001	0.1210246461
2002	0.1210082573
2003	0.1209335261
2004	0.1208509147
2005	0.1208373202
2006	0.1207833288
2007	0.120741646
2008	0.1206883025
2009	0.1206434483
2010	0.1206244489
2011	0.1205862372
2012	0.1205717242
2013	0.1205386564
2014	0.1205065749
2015	0.1204738455
2016	0.1204345316
2017	0.1203116201
2018	0.120284054
2019	0.1202475828
2020	0.1201864654
2021	0.1201524114
2022	0.1201188312
2023	0.1200556641
2024	0.1200230894
2025	0.1200027556
2026	0.1199620591
2027	0.119917814
2028	0.1198901319
2029	0.1198587175
2030	0.1198498124
2031	0.1197665339
2032	0.1197521078
2033	0.1196928953
2034	0.1196499459
2035	0.1196105643
2036	0.1195959158
2037	0.1195261351
2038	0.1194246693
2039	0.1194038714
2040	0.1193743038
2041	0.1193433729
2042	0.1192968653
2043	0.1192762512
2044	0.1192365989
2045	0.1192237585
2046	0.1191928373
2047	0.1191579614
2048	0.1191234723
2049	0.1191140064
2050	0.1190970761
2051	0.1190352046
2052	0.1189798886
2053	0.1189558323
2054	0.1189178721
2055	0.118873772
2056	0.1188153427
2057	0.1187980353
2058	0.1187511796
2059	0.118716004
2060	0.1186723971
2061	0.1186386912
2062	0.1186148186
2063	0.1185769261
2064	0.1185459951
2065	0.118532507
2066	0.1184904858
2067	0.1184718247
2068	0.1184453318
2069	0.1184079711
2070	0.1183085744
2071	0.1182904065
2072	0.1182143893
2073	0.1181854308
2074	0.1181268661
2075	0.1180752533
2076	0.1180174621
2077	0.1179774907
2078	0.1179685663
2079	0.117906366
2080	0.1178696531
2081	0.1178200514
2082	0.1177934135
2083	0.1177369083
2084	0.1177065478
2085	0.1176840869
2086	0.1176397451
2087	0.1176025971
2088	0.1175695583
2089	0.1174907178
2090	0.1174230933
2091	0.1173486231
2092	0.1173233389
2093	0.1172863939
2094	0.1172208772
2095	0.1171830136
2096	0.1171342918
2097	0.1171054204
2098	0.1170099687
2099	0.1169705968
2100	0.1169591778
2101	0.1168982925
2102	0.1168667814
2103	0.1168415648
2104	0.1167975905
2105	0.1166839998
2106	0.1166199141
2107	0.1165865466
2108	0.1165452893
2109	0.1165069906
2110	0.1164537535
2111	0.1164052928
2112	0.1163691406
2113	0.1163211634
2114	0.1162925143
2115	0.1162204904
2116	0.1161853632
2117	0.1161071705
2118	0.1160593769
2119	0.1160240563
2120	0.116009872
2121	0.1159859704
2122	0.1159331877
2123	0.1159051574
2124	0.1158813428
2125	0.115843692
2126	0.1158088451
2127	0.1157284866
2128	0.1157078144
2129	0.1156813506
2130	0.1156600789
2131	0.1156133006
2132	0.1155612624
2133	0.1155400487
2134	0.115505695
2135	0.1154726756
2136	0.1154382058
2137	0.1154033397
2138	0.1153571995
2139	0.1153350673
2140	0.115288347
2141	0.1152792002
2142	0.1152305074
2143	0.1152103864
2144	0.1151521987
2145	0.1150941174
2146	0.1150719272
2147	0.1150619102
2148	0.1150205175
2149	0.1149740292
2150	0.1149562191
2151	0.1149138304
2152	0.114855285
2153	0.114831161
2154	0.1147839283
2155	0.1147369083
2156	0.1147041402
2157	0.1146654452
2158	0.1146157082
2159	0.1145818475
2160	0.1145560992
2161	0.1144417253
2162	0.1144008644
2163	0.1143529355
2164	0.1142638653
2165	0.1141994315
2166	0.1141680074
2167	0.1141077603
2168	0.1140499401
2169	0.1140438003
2170	0.1140151319
2171	0.1139859897
2172	0.1139664971
2173	0.1139349764
2174	0.1139138691
2175	0.1138810141
2176	0.1138502765
2177	0.1138200128
2178	0.1137842474
2179	0.1137453396
2180	0.1137286317
2181	0.1136820371
2182	0.1136381691
2183	0.113600789
2184	0.1134873337
2185	0.1134675897
2186	0.1134297745
2187	0.113387879
2188	0.1133441271
2189	0.1133110303
2190	0.1132861715
2191	0.1132133257
2192	0.1132011912
2193	0.1131741955
2194	0.1131436997
2195	0.1130842358
2196	0.1130408899
2197	0.1130178682
2198	0.1129966449
2199	0.1129569926
2200	0.1129445583
2201	0.1129237314
2202	0.1128872795
2203	0.1128441271
2204	0.1127779336
2205	0.1126575746
2206	0.1125931989
2207	0.1125742574
2208	0.1124213335
2209	0.1123638807
2210	0.1123528775
2211	0.1123053837
2212	0.1122661375
2213	0.1122289314
2214	0.1121623994
2215	0.1121255318
2216	0.112074006
2217	0.1120435876
2218	0.1120184
2219	0.1119767365
2220	0.1119627166
2221	0.1119246403
2222	0.1119014349
2223	0.1118535446
2224	0.111798132
2225	0.1117750232
2226	0.1117477858
2227	0.1116895595
2228	0.1116593441
2229	0.1115776996
2230	0.111559551
2231	0.1115284363
2232	0.1114904181
2233	0.1114247563
2234	0.1113936804
2235	0.1113270904
2236	0.1112561591
2237	0.1112203357
2238	0.1111817953
2239	0.1111345626
2240	0.111083936
2241	0.1110230701
2242	0.1109704421
2243	0.1109167891
2244	0.1109026241
2245	0.1108394086
2246	0.1107731861
2247	0.1107403311
2248	0.1107239712
2249	0.1106663154
2250	0.1106235787
2251	0.1106122467
2252	0.1105886641
2253	0.1105514774
2254	0.1104963548
2255	0.1103850267
2256	0.110350847
2257	0.1102992052
2258	0.1102647548
2259	0.1102282546
2260	0.1101987546
2261	0.1101729579
2262	0.1101216642
2263	0.1101002088
2264	0.1100714824
2265	0.1100336962
2266	0.1099795792
2267	0.1099349184
2268	0.1099059599
2269	0.1098667234
2270	0.1098355217
2271	0.1097915668
2272	0.1097508895
2273	0.1097216603
2274	0.1096749884
2275	0.1096542775
2276	0.1095936436
2277	0.1095487701
2278	0.1095175588
2279	0.109463142
2280	0.1094253945
2281	0.109404993
2282	0.1093713258
2283	0.1093497834
2284	0.1093224783
2285	0.1092876992
2286	0.1092743657
2287	0.1092232364
2288	0.1091672532
2289	0.1091279974
2290	0.1090921159
2291	0.109021175
2292	0.1090008025
2293	0.1089801497
2294	0.1089291557
2295	0.108918897
2296	0.1088846206
2297	0.10885923
2298	0.1088147819
2299	0.1087675588
2300	0.1087413463
2301	0.1087034731
2302	0.1086836904
2303	0.1086426748
2304	0.1086191986
2305	0.1085986908
2306	0.1085659905
2307	0.1085378152
2308	0.1085253326
2309	0.1084926709
2310	0.1084722888
2311	0.1084357209
2312	0.1084215656
2313	0.1083304262
2314	0.1083008779
2315	0.108252891
2316	0.108231716
2317	0.1082081528
2318	0.1081829459
2319	0.1081565304
2320	0.1080974629
2321	0.1080610303
2322	0.1080172204
2323	0.107975905
2324	0.1078955465
2325	0.1078431892
2326	0.1077980063
2327	0.1077580929
2328	0.1077374497
2329	0.1077005724
2330	0.1076652518
2331	0.1076371925
2332	0.1076056428
2333	0.1075643081
2334	0.1075381053
2335	0.1075143584
2336	0.1074454865
2337	0.1074179591
2338	0.1073929165
2339	0.107372196
2340	0.1073275835
2341	0.1073047358
2342	0.1072691832
2343	0.1072134611
2344	0.1071661123
2345	0.1071348913
2346	0.1071185121
2347	0.1070101524
2348	0.1069921488
2349	0.1069565961
2350	0.1069055055
2351	0.1068558168
2352	0.1068174118
2353	0.1067965946
2354	0.1067840637
2355	0.1067196395
2356	0.1066787399
2357	0.1066259089
2358	0.1065967764
2359	0.1065209623
2360	0.1065089148
2361	0.1064913076
2362	0.1064608311
2363	0.1063911761
2364	0.106372109
2365	0.1062925433
2366	0.1062475634
2367	0.1061891921
2368	0.1061759069
2369	0.1061443185
2370	0.1061070254
2371	0.1060889639
2372	0.1060417505
2373	0.1059735458
2374	0.1059643313
2375	0.1059138304
2376	0.1058935934
2377	0.1058487198
2378	0.1058043007
2379	0.105785601
2380	0.1057575901
2381	0.1057197362
2382	0.1056927116
2383	0.1056679591
2384	0.1056470355
2385	0.1056229985
2386	0.1055788598
2387	0.1055608176
2388	0.1055148612
2389	0.1054613726
2390	0.1054329556
2391	0.1054029045
2392	0.1053782488
2393	0.1053631652
2394	0.1053231745
2395	0.1052977065
2396	0.1052512666
2397	0.1052298209
2398	0.1051786142
2399	0.1051670405
2400	0.1051253191
2401	0.1050985168
2402	0.1050709603
2403	0.1050319558
2404	0.1050102684
2405	0.1049810102
2406	0.1049319114
2407	0.1048630589
2408	0.1047974938
2409	0.1047420618
2410	0.1047174834
2411	0.1046778117
2412	0.1046234433
2413	0.1046075572
2414	0.1045676825
2415	0.1045574722
2416	0.1045136429
2417	0.10447722
2418	0.1044353632
2419	0.1044145266
2420	0.1043977027
2421	0.1043518332
2422	0.1043156424
2423	0.1043037013
2424	0.1042873801
2425	0.1042760578
2426	0.1042014233
2427	0.1041710338
2428	0.1041377147
2429	0.1041037573
2430	0.1040691136
2431	0.1040490408
2432	0.104018255
2433	0.1039699296
2434	0.1039091603
2435	0.1038808787
2436	0.1038144435
2437	0.1037825843
2438	0.1037611289
2439	0.1037236715
2440	0.1037133547
2441	0.1036575263
2442	0.1036118212
2443	0.1035532758
2444	0.103531221
2445	0.1035050762
2446	0.1034650855
2447	0.1034209274
2448	0.103394686
2449	0.1033463509
2450	0.1033241317
2451	0.1032950669
2452	0.1032560237
2453	0.1032204807
2454	0.1032112566
2455	0.1031968112
2456	0.1031745436
2457	0.1031108543
2458	0.1030651106
2459	0.1030204691
2460	0.1029775294
2461	0.1029409905
2462	0.1029202603
2463	0.1028920463
2464	0.1028577119
2465	0.1028077429
2466	0.1027755937
2467	0.1027620668
2468	0.1027274037
2469	0.102690478
2470	0.1026751141
2471	0.1026487856
2472	0.102630695
2473	0.102612382
2474	0.1026117149
2475	0.1025816445
2476	0.1025529954
2477	0.1025109356
2478	0.1024731977
2479	0.102453067
2480	0.1024211692
2481	0.102393313
2482	0.1023719736
2483	0.1023386351
2484	0.1022876315
2485	0.1022329827
2486	0.1022051071
2487	0.1021956606
2488	0.1021198561
2489	0.1020906366
2490	0.1020363165
2491	0.101933439
2492	0.1019025275
2493	0.101835396
2494	0.1018121519
2495	0.1017646774
2496	0.1017031637
2497	0.1016634147
2498	0.101607799
2499	0.1015770808
2500	0.1015323039
2501	0.1014919071
2502	0.1014664488
2503	0.1014293588
2504	0.101393284
2505	0.1013679513
2506	0.1013363823
2507	0.1013150043
2508	0.1012754486
2509	0.1012587214
2510	0.1012156656
2511	0.1011742246
2512	0.1011387879
2513	0.1011186668
2514	0.1010752437
2515	0.1010590482
2516	0.1010249749
2517	0.1009588877
2518	0.1009381865
2519	0.1009144203
2520	0.1008946183
2521	0.1008640354
2522	0.1008491066
2523	0.1008348933
2524	0.1007881053
2525	0.1007540996
2526	0.1007355159
2527	0.1007039469
2528	0.1006923538
2529	0.1006607267
2530	0.1006467261
2531	0.1006077603
2532	0.1005770421
2533	0.1005576269
2534	0.1005168626
2535	0.1005066619
2536	0.1004602703
2537	0.1004264484
2538	0.1003776493
2539	0.1003240157
2540	0.1002900294
2541	0.1002483466
2542	0.1002210996
2543	0.1001864654
2544	0.100150671
2545	0.1001115795
2546	0.1000936436
2547	0.1000471747
2548	0.1000266089
2549	0.1000185353
2550	0.09998233485
2551	0.0999690304
2552	0.09992975518
2553	0.0998930229
2554	0.09988433052
2555	0.09983073561
2556	0.09981275139
2557	0.09977856204
2558	0.0997589631
2559	0.09971125657
2560	0.09969453899
2561	0.09967420521
2562	0.09964321627
2563	0.09956019879
2564	0.09953614248
2565	0.09949041808
2566	0.09947052908
2567	0.09945348275
2568	0.09941754332
2569	0.09939555616
2570	0.09936587252
2571	0.09935309019
2572	0.09933724281
2573	0.0993197517
2574	0.09929938892
2575	0.09926237624
2576	0.09923247989
2577	0.0992083849
2578	0.09918798345
2579	0.0991653388
2580	0.09913187461
2581	0.09907855043
2582	0.09904940826
2583	0.09902095258
2584	0.09898857132
2585	0.09890486734
2586	0.0988737237
2587	0.0988615215
2588	0.0988399211
2589	0.09882946898
2590	0.09879966932
2591	0.09879102529
2592	0.09877824296
2593	0.09874747641
2594	0.09867612933
2595	0.09864451191
2596	0.09859345993
2597	0.09857898554
2598	0.09854685566
2599	0.09850061881
2600	0.09848993464
2601	0.09845116221
2602	0.09838367304
2603	0.098355111
2604	0.09829344253
2605	0.09828539797
2606	0.0982532681
2607	0.09823947053
2608	0.09822546024
2609	0.09820815285
2610	0.09818345838
2611	0.09816428489
2612	0.09811272045
2613	0.09805577042
2614	0.09803145305
2615	0.09797230817
2616	0.09793728728
2617	0.09791229308
2618	0.09788662206
2619	0.09785371867
2620	0.09783510597
2621	0.09779390664
2622	0.09773659886
2623	0.09771063776
2624	0.09766608331
2625	0.0976484375
2626	0.09757857944
2627	0.09755335319
2628	0.09751003636
2629	0.09745878133
2630	0.09744327235
2631	0.09742551052
2632	0.09740303024
2633	0.09733727181
2634	0.09732269106
2635	0.09729380028
2636	0.09726388459
2637	0.09722087717
2638	0.09719262454
2639	0.0971809638
2640	0.09713115911
2641	0.09710948136
2642	0.097079556
2643	0.09705737546
2644	0.09703903349
2645	0.09699044709
2646	0.09696066677
2647	0.09693247215
2648	0.09692090811
2649	0.09689179494
2650	0.09687296952
2651	0.09683995011
2652	0.09678497254
2653	0.09673676323
2654	0.09670070777
2655	0.09664515973
2656	0.09660478226
2657	0.09656328318
2658	0.09655086827
2659	0.096525584
2660	0.09647282062
2661	0.09644065207
2662	0.09642532681
2663	0.09639903697
2664	0.0963639194
2665	0.09632634592
2666	0.09629888614
2667	0.0962659054
2668	0.09624669322
2669	0.09617423422
2670	0.09613118812
2671	0.09609289913
2672	0.09606039217
2673	0.09604846071
2674	0.09600563699
2675	0.09599587136
2676	0.09596344175
2677	0.09589978148
2678	0.09586778697
2679	0.09583718479
2680	0.09582098933
2681	0.0958045328
2682	0.09578226524
2683	0.095761361
2684	0.09571976524
2685	0.09562514503
2686	0.09557435412
2687	0.09554561804
2688	0.0955278272
2689	0.09548626044
2690	0.09545635442
2691	0.09543227877
2692	0.09535097269
2693	0.09531495591
2694	0.09528828899
2695	0.09524906211
2696	0.09522525719
2697	0.09517077274
2698	0.09514260713
2699	0.0951225731
2700	0.09507184019
2701	0.0950637763
2702	0.0950375058
2703	0.09500259127
2704	0.09499170405
2705	0.09494938312
2706	0.09491997989
2707	0.09489650371
2708	0.09484428179
2709	0.0947933265
2710	0.09478029278
2711	0.09474725402
2712	0.09472204711
2713	0.0947149211
2714	0.09469327235
2715	0.09465067102
2716	0.09460410543
2717	0.09459965772
2718	0.09457990408
2719	0.09455734646
2720	0.0945393429
2721	0.09448471341
2722	0.09444041035
2723	0.09442605198
2724	0.0943617729
2725	0.09434629293
2726	0.09431498492
2727	0.09428559135
2728	0.09424135597
2729	0.09420484607
2730	0.0941768545
2731	0.09410818572
2732	0.09406772123
2733	0.09401262763
2734	0.09399464341
2735	0.09398402692
2736	0.09397299466
2737	0.09395889735
2738	0.09389413482
2739	0.09384439782
2740	0.09382302947
2741	0.09378576539
2742	0.09376337214
2743	0.0937055519
2744	0.09368913405
2745	0.09366852955
2746	0.09363520073
2747	0.09359752088
2748	0.09356940362
2749	0.09354532797
2750	0.09349542659
2751	0.09348534189
2752	0.09343985922
2753	0.0933869218
2754	0.09335887222
2755	0.09331316716
2756	0.09329548267
2757	0.09327074954
2758	0.09323674389
2759	0.09319913173
2760	0.09316190633
2761	0.09310544941
2762	0.09306754718
2763	0.09302613513
2764	0.09299519454
2765	0.09297260791
2766	0.09294208308
2767	0.09288189395
2768	0.09286617226
2769	0.09284222231
2770	0.09282872447
2771	0.09282312616
2772	0.09279431273
2773	0.09276994701
2774	0.09274323175
2775	0.09272246287
2776	0.09269678218
2777	0.09267350905
2778	0.09265720722
2779	0.09264374807
2780	0.09261926632
2781	0.09259680538
2782	0.09256298345
2783	0.09252102027
2784	0.09246199141
2785	0.09243317799
2786	0.09241643139
2787	0.09240205368
2788	0.09234029819
2789	0.09232276841
2790	0.0922970297
2791	0.09224640316
2792	0.09222974358
2793	0.09218660079
2794	0.09215835783
2795	0.09214507271
2796	0.09211884089
2797	0.09209379834
2798	0.09206796295
2799	0.09204387763
2800	0.09203522393
2801	0.09202254796
2802	0.09198519686
2803	0.09192366375
2804	0.09189894995
2805	0.09185568147
2806	0.0918370591
2807	0.09180773321
2808	0.09177715037
2809	0.09174741839
2810	0.09172394222
2811	0.09169035234
2812	0.09165128984
2813	0.09162075534
2814	0.09158530902
2815	0.09155248298
2816	0.09152834932
2817	0.09150424466
2818	0.09131670599
2819	0.09129322014
2820	0.09127293472
2821	0.09123925781
2822	0.0912032797
2823	0.0911906134
2824	0.09117923306
2825	0.09115905399
2826	0.09110843711
2827	0.09102102027
2828	0.09098349513
2829	0.09096258122
2830	0.09089166925
2831	0.09085904626
2832	0.09082977839
2833	0.09081578744
2834	0.09075907913
2835	0.09074237121
2836	0.09070718595
2837	0.09068624304
2838	0.090671875
2839	0.0906488436
2840	0.09061011951
2841	0.09057195622
2842	0.09053462446
2843	0.09050535659
2844	0.09044003326
2845	0.09041836518
2846	0.09038130415
2847	0.09032774791
2848	0.0903119392
2849	0.09029625619
2850	0.09028042814
2851	0.09024747641
2852	0.0902362121
2853	0.09018420289
2854	0.09014962678
2855	0.09012373337
2856	0.0901011564
2857	0.090080958
2858	0.09007691638
2859	0.08999791151
2860	0.08998232519
2861	0.08993514078
2862	0.08989549814
2863	0.089859375
2864	0.08982315517
2865	0.08978440207
2866	0.08975537593
2867	0.08969339805
2868	0.08966444926
2869	0.08958942799
2870	0.08957388034
2871	0.08954449644
2872	0.08949933284
2873	0.08947977259
2874	0.08946483408
2875	0.08944362044
2876	0.08943091545
2877	0.08941369508
2878	0.08940639503
2879	0.08935565246
2880	0.08934731784
2881	0.08931716043
2882	0.08927258663
2883	0.08923305036
2884	0.08922144763
2885	0.08921045405
2886	0.08915946009
2887	0.08914250077
2888	0.08913091739
2889	0.08909526802
2890	0.08907547571
2891	0.08906058555
2892	0.08903191716
2893	0.08901585705
2894	0.08900182743
2895	0.08897480275
2896	0.08895502978
2897	0.08888438854
2898	0.08884114906
2899	0.08879981436
2900	0.08878528195
2901	0.08875919516
2902	0.08874139465
2903	0.08872629177
2904	0.08867312229
2905	0.08866105546
2906	0.08864325495
2907	0.08860123376
2908	0.08851159305
2909	0.08845570661
2910	0.08841818147
2911	0.08839073136
2912	0.08836508934
2913	0.0883234549
2914	0.08831400835
2915	0.08828028311
2916	0.08824678024
2917	0.08823840695
2918	0.08822185373
2919	0.0881636564
2920	0.08811097037
2921	0.08809581915
2922	0.08808420676
